id,target
11f0ecc552,1
11f1c30c9f,1
11f7a39338,1
11f85eeb69,0
11fa022668,1
11fadb2ebe,0
11fc93806d,1
11ff0d5a54,1
1201ef00a1,0
120226e0b6,0
1211f0d679,1
1212761b2c,1
121531ff56,0
12167dd953,0
1216930e12,1
1216c2244f,1
121b574ccd,0
121d815e43,1
121ee221ac,0
12223ac734,0
12235f9e1a,1
1227e82bdd,0
1228a7a818,0
122c32a870,1
12321fbdcb,1
12331f1ea4,0
12378f60ad,1
123bd1f326,1
12401d5ccd,1
12420d7e5e,0
1242d9f51d,1
1244386f8e,1
12458ccb51,1
124760b0e0,1
124a11af33,1
124d20f1bf,0
1252edd491,0
1252f36957,0
12531025ac,1
1255afb2db,0
1256e1eda5,1
125cfc1c6c,1
1260573364,0
126b604878,0
12716d51be,0
12738bbe6e,1
1276e48fbf,1
1277ba50ae,1
12781cf458,1
12792a291c,0
127964ee3d,1
127c0a2269,0
127f9752c7,0
12809ecfc4,1
1280da9745,0
1287175aa4,1
12912b52e6,1
1298c04141,1
129cba1186,0
129d1e5255,0
12a055218e,1
12a3a7353a,0
12a7718c9d,0
12a8cd570e,1
12a991e0e5,1
12ab2a9ef5,0
12ab7140ab,0
12ac3c4660,0
12b0de48b8,0
12b2811df9,1
12b586069b,0
12b7852225,0
12b83cb00a,1
12b866a6ee,1
12b963e16a,1
12c8b385a3,0
12cd34fd46,1
12cebf973a,1
12d1d53336,0
12d37bce0e,0
12d4910c9b,0
12dce2b168,1
12de02fee7,1
12e0c3d1b2,1
12e41b143d,1
12e45c940b,0
12e711ae69,0
12e775c545,1
12ecb2c2d6,1
12ecdbec12,0
12efb71b8c,0
12f20d33a6,1
12f2598443,0
12fb46d2b8,1
12fccfe83f,0
12fea96919,0
12fee23fad,1
12feef4c24,1
130009f4e9,1
1309275ba6,0
1309cc7780,1
130c86ba3d,0
1314b46a9b,0
1315bc026e,1
131d80d1a2,0
131eab6156,0
1321961202,1
13229e543a,1
1323cfe551,1
1323ddc627,1
13240d4e37,1
1324a0c7b4,0
13268bffc7,0
1333f54414,0
1334ce8652,0
13394bec3f,1
1339af0160,0
133bcb2c7b,0
1347c6dd87,0
13488e3ae7,0
134a6f2be7,1
135157c23a,0
13557f892f,0
1357bc66ea,1
135e82e689,0
136069ab35,1
1361adf241,1
136309ea33,0
1365109c14,1
136c77fd0a,0
13707876c8,0
13775919ce,0
137912223d,1
137bb699b7,1
137d5b30bf,1
1382e0f7d2,0
1385d6c52d,0
13884f2b5b,1
138b11f518,1
138c2f4012,0
138ce824ad,1
138f2a41b3,0
1398d78cdf,1
139c6a7697,1
139f2569fd,1
13a2a50411,1
13a5a6781a,0
13a703da1b,1
13a7349866,0
13abcd0910,1
13ac95009e,1
13aca02cdd,0
13b0bc4a3f,0
13b162b8bd,1
13b382f280,0
13b87e599e,0
13b8cb57f6,0
13bf702293,0
13c001e941,0
13c02152ac,0
13c1d0dde3,0
13c412f456,1
13ca7792b0,1
13da453014,1
13dc9cb8d5,1
13ded5304b,1
13e4be6d0d,1
13e62c40cc,1
13ed74e717,1
13ef82460a,0
13f6f046d5,0
13f7517d8d,0
13f82bd16b,0
13fd2e49a5,1
13ff152a32,1
1401b2d747,0
1404ed5ead,0
140cef898b,1
140d0adbeb,1
1412951742,0
1415825582,1
1416571b7c,1
141657eacf,1
1416e9ae9a,1
1417563eed,1
141dc50c38,1
14216098d2,1
14255d5d45,1
1425bca278,1
1428d0f199,1
142d9ea06d,1
14387e7262,0
143b2a7164,0
143b624e80,0
143d7d3ba4,1
143f137abe,0
1441077576,1
14414c6794,0
144367ec37,0
14473cfc81,0
14522703b9,1
1453132059,0
1454790857,0
1455281aad,1
1455a8a783,0
1458181d98,0
145a74e852,0
1461705966,1
1461dbec67,0
14620a2df6,0
146239496f,1
1464691197,0
1466935d4c,1
14695cf8d4,1
146b4d5810,0
146d715a2e,0
1473ebd9b9,0
147532634b,1
147ddb61ea,0
1487462a94,0
1497945407,0
1497f68818,0
149809c83e,1
1499ef6873,1
149a4a9fa7,1
149a7d0735,1
14abcb76e5,0
14af40c5a4,1
14b073e9a1,1
14b5d7ade6,1
14c007d475,1
14c21e8ff1,1
14c591c427,0
14c724eac5,0
14c8023fc6,1
14cc796588,1
14cd007f1d,0
14cd2266e7,1
14cfa18d1c,1
14d1671bdd,0
14d18064bb,1
14d5055a97,0
14dfd095ef,1
14e5152560,1
14e802ba7a,1
14e8512f15,1
14eb948e35,1
14ecd7a911,1
14f28a8969,1
14f4803173,1
14f7742db6,1
14f9210d4c,1
14fddde65c,1
14fe11489f,1
15051f0c26,1
150553cceb,0
150f7bcbce,0
15110b943e,1
1512a920bb,1
151515f1ed,1
151661ba4d,0
151b1c4ff0,1
151e321a21,0
151f16d4c6,1
152aa5319e,0
152c4e7616,1
152defc7cd,1
1531a410e0,1
1531e44642,1
153791fd97,0
153a3ad339,1
153b57e43a,1
153d65d9fd,0
15425897c9,1
1549c1037d,0
154c80290c,0
1553dd8a43,1
1554871955,1
15552bb049,1
155a6bc526,1
1562ae3f1f,0
1569f543e8,1
156dcb8e45,1
156e560856,0
1570aa4a7a,0
1571cb2749,1
15809bcf26,1
1586ed7429,0
158d549f64,0
159350df54,0
1594d6592b,1
159569dc4d,1
1599cd31a4,0
15a4a6026b,0
15a4bddb1e,1
15af0bfd37,1
15af9e6696,1
15b9ac9325,1
15ba23f1ba,0
15c298d567,1
15c5c13802,1
15c8933842,0
15c8a8b295,0
15ca5a9e2d,1
15ce70e358,0
15d05657f7,0
15d2db810a,0
15d8c93745,0
15db2e3495,1
15db555a06,1
15e0da434e,0
15e1bdadc9,1
15e2326446,1
15e5d6d61c,1
15e6cb471f,1
15e7ae1a37,0
15e82abf5e,1
15ea3b1b9d,0
15ed1d1de9,1
15ed55b0c1,1
15f1e7aeeb,1
15f92758db,0
1603e23621,0
160821e61d,0
160b951459,0
160dcc61d3,1
160f847a3f,0
1611dcb3ad,0
1611e04b7b,0
1612e1f2e1,1
161420cf66,1
1615f3bc45,1
1617b55054,0
1619aac41c,1
161bd4e5e5,0
161ec21e8e,1
1620afe9f3,1
1625d2c4a7,0
16265d9dcf,0
1626f6572e,0
162ddf58cf,1
16325e421a,0
163682f1e6,1
163a485de2,1
163a61179a,0
163e59799d,1
1640754941,0
16408381ae,1
1641362a17,1
1644dbccf7,0
164d787af6,1
164e8c0abf,1
164f48ce69,0
164f78e0cf,1
1652c06829,0
16533c9c7d,1
165813903e,1
165c5a8b76,1
1669678cfa,1
1679e1c7e2,0
167aed6fd4,0
167b4f0f2d,0
168a864a1a,1
168b4d862a,0
168f4e4e6a,1
169b8975df,0
169c5fc039,1
169ecc1b7d,0
16af8e1733,1
16bbf24906,0
16be8c2b45,0
16c21f2bc7,0
16c529d338,1
16c7a6749a,0
16cba41cf2,1
16cc70982c,0
16ce5b113f,0
16d7c73c06,0
16d981455e,1
16df3399c1,1
16df4508d8,0
16e31b55dd,0
16e38686d6,1
16e9f5ce68,0
16ef35f91b,0
16f174b466,0
16f1c8a727,1
16f1cdabbb,1
16f84a85a0,1
16fd31bb55,1
17076c6c71,0
1709442007,1
170a2b9460,0
170a8089aa,1
170cd9cc5d,1
17181c76ca,1
171b654a01,1
171c394b25,0
171c6d93ab,0
171f7179a1,1
1720a456d5,1
172107dae1,1
17242b0e6c,1
17244db93c,0
1724e38699,0
172bf63082,1
173691c676,0
17374f3c53,0
17381831e0,1
173c9e5b12,1
173cb60fca,1
173d93cd6a,1
17408b8b36,0
1743204824,0
174719681b,1
174a85bf0c,1
174b757489,1
1750622f0d,0
175247300b,0
175aef581f,0
175e968410,1
175eb48b39,1
175ede0680,0
175fee93e4,0
176051006c,0
176505bac6,0
176640f9ce,1
176815684f,0
17691d9768,1
176caf5564,1
176f36b0c8,1
1773d2a798,1
1776618617,1
1777292931,0
1777c4a442,1
177a5d004c,1
177cd406d5,0
177db7d987,0
1783f5bc9c,0
178552c771,1
178667fa2e,1
1789fe05aa,0
178c90a86e,0
178ff30509,1
17921b6111,1
17930fe1de,0
17937a10f7,0
17944ea181,1
17983d30f1,0
179b76f8dc,1
179cc982aa,0
179e8c8cff,1
17a6e12643,0
17b0dc5632,0
17b4ee4f5a,0
17bebf0d24,1
17c04db65f,0
17c51c2e82,0
17c8b93332,1
17c8e615a4,0
17ccf2c594,1
17d3d13e87,0
17d65ae11b,0
17d674993a,1
17d80f88cb,0
17d85390a6,1
17d8a9b285,1
17d94821f8,1
17da175578,1
17db66c3c1,0
17de3f111f,1
17de5017d4,1
17de9c4b5f,1
17e9736148,0
17f1299182,0
17f1cb15e6,1
17f366eb97,1
17fa1b48ac,1
18094b5810,0
180d40cf6d,0
180f63eccd,0
1810110e09,1
181200afa9,0
1814ba5c8f,0
18180927a4,0
18207939ca,1
1820d22d09,0
1823de8057,1
18242ea721,1
182535e580,0
1825a512e8,0
18260da5d2,0
1829598406,1
182c9b1c34,1
182decbb0b,0
182f04bc01,1
1831ce82ea,0
1843620ba4,1
18473f4ca9,0
1848d2f0d3,0
184c4a74b9,1
184ce71d1a,1
184f98550f,1
1851b2bccd,0
18521ec072,1
18578156c1,1
185c2b00be,0
185e4127b0,1
1860b63f20,0
18642149a9,1
1866f255da,1
186a03d117,0
186af90303,1
186e22408d,1
1873988deb,0
1877978151,1
187e29df1c,1
18827ad704,0
188517dc4e,0
1888a3bf1a,1
188a32d5ef,0
188c6a67e2,1
188e3eb0fd,1
188ef2c9a0,0
188f4c55e9,0
18902f0548,0
18911b857b,0
189294a97b,1
1896841ec1,0
189840b60a,0
189b3fc26f,0
189cd47a3a,0
189d699448,0
189e2cbaf4,0
189ef94218,0
189f7488e1,0
189ff620b2,1
18aedbf4ef,0
18b0e972cb,0
18b31123ba,1
18bb9f0681,1
18bf8992ec,1
18c4252ae5,0
18c6d476d9,0
18c7dbf8ab,1
18d20d8816,0
18d23977d2,0
18d59747e4,0
18ede2d894,1
18ef457de6,0
18f39df317,1
18f45d8ddb,1
18f7114bb8,1
18f7ea54ac,1
18f7f653a5,0
18fa04176b,0
18fcabae7d,1
18ff2bf162,0
1903231182,1
19035511f2,0
190757df8c,0
19083dc4ef,1
1911135c64,1
19132f1814,0
191514c4d2,1
19156f0d4e,0
191654adc1,1
1916700196,1
19193f0b40,1
191978227b,0
191a28daf1,1
191b58ea48,0
191c8add50,1
192045e175,0
1920d2c61c,1
1924ac25b7,0
1926dc6dc9,0
192a50330a,0
192c0f2399,1
1931704cfb,0
1934014635,1
1934d09407,1
193692ce64,0
1936b09d62,1
1936f00ea2,0
193acd4f94,1
194907bcfc,1
194a3631f8,0
194bed0963,1
194d01d106,1
194e2d77d2,0
19593faa3a,0
195b5da42c,1
195be24ace,1
195c736d79,0
195f84b2aa,1
19604e08a2,0
196269dd70,0
196522eacf,0
196f65c6ce,1
196f9aaaaf,1
1970b144cd,0
1974051a6e,0
197aea586f,0
197d2c52fe,0
197f097713,1
198113f366,0
1981cdcb38,0
19846adbd7,1
1987d5a977,1
198a565606,1
198d1b49b5,0
19933ad4ce,0
1993a0f1c9,0
19987103aa,0
1998f90f56,1
199ae4d152,1
199f2ff6a3,1
19a3004210,0
19aacae070,0
19b00a7d5c,0
19b424c9be,1
19b7ab4554,0
19bd7773f7,1
19be85af0f,0
19c65a0007,0
19cedcdd62,1
19d0bddd40,0
19d18bdf4b,0
19d2fbb0e6,0
19da5090b7,0
19de0bd628,1
19e25b23b7,0
19e5024598,0
19e76eb0a1,1
19e9548fb9,1
19edc8dc40,1
19f7185463,0
19fc91a3e4,0
19fe03cd6c,0
1a03655c16,0
1a07a5540d,1
1a0e3fb87d,0
1a0fd17acf,1
1a105b638b,1
1a10d2e7de,1
1a125ee448,0
1a151c3013,0
1a17156f4f,1
1a1f2827f0,0
1a2d2f6f4c,1
1a30c514a9,0
1a32218dbf,0
1a32b13363,1
1a3a3263f9,0
1a3c0cb4c8,0
1a3d278005,1
1a3f1d3683,0
1a450d5e8e,1
1a45821cb9,0
1a4a20830e,1
1a4bb0ee7d,0
1a4ff958f8,1
1a537031e5,1
1a54db1660,0
1a5f9863c6,0
1a633c5c46,1
1a63dd9e4d,1
1a64d77956,0
1a69395f2a,0
1a7511b59c,0
1a7aba4931,0
1a7fb73b06,0
1a81d662b5,0
1a847907a1,0
1a8a9c05b2,0
1a8eab5764,1
1a902ff585,1
1a916109b9,0
1a9199e005,0
1a921cde44,0
1a964db546,1
1a978fe146,1
1a9a0563b8,0
1a9b4d713c,1
1a9d49a96a,1
1a9f02e19c,0
1aa4585a6a,0
1aa4872268,1
1aa6a20529,0
1aa7bcab8d,0
1aaa4339f0,0
1aac8513eb,1
1ab0777e4d,1
1ab17803ff,0
1abab718dd,1
1ac0e49d74,1
1ac3d08537,1
1ac8ad1e84,0
1ad077b991,0
1ad0b96d11,0
1ad24329d5,0
1ae0034fa1,0
1ae5c5c8b4,1
1aeaf95bda,0
1aeb0eb533,0
1aeb8d6b73,1
1af0c35d2b,0
1af13c9e10,1
1af15a0c18,0
1af18f1621,0
1af70a923b,0
1afa8abf54,0
1afc03681e,0
1afd9dfe9a,0
1afdf67273,1
1b04076af3,1
1b0428f0c9,0
1b05cfed9b,1
1b0be24b64,0
1b0d0fc1a2,1
1b1aebd989,0
1b23dfe0ec,0
1b279ff0cf,1
1b2ab206e9,0
1b30cfa9be,0
1b415eeb6c,0
1b41c88be0,0
1b437d3352,1
1b44f2d756,0
1b47db7b6f,0
1b4f51af2b,0
1b4fd7ae15,1
1b51bbfb25,1
1b539d7c72,0
1b58369510,0
1b67d3626b,1
1b71bda115,1
1b735de461,0
1b7f2e0fe5,0
1b8666e9cf,0
1b87758cee,1
1b88f0485b,0
1b89c1af22,0
1b8a0d3e0e,1
1b90f2e786,0
1b92662f0c,0
1b9671d258,0
1b9849ef38,0
1b99fd8bd4,0
1b9c434b01,1
1b9d6e1765,0
1b9fff123f,1
1ba274d2da,1
1ba301d7a3,0
1ba7235e1b,1
1bb2ddcf9e,1
1bb7dc8aad,1
1bb96b8e27,1
1bb96f7885,0
1bbe2c5cfd,0
1bc3c57e24,0
1bc627c04c,1
1bcec97629,1
1bd84b5535,1
1bda1d7c8f,1
1bdfef640d,1
1be454be5f,1
1bee642b31,0
1beee6414d,1
1bf29fff5c,0
1bf2aa980a,1
1bf5d78de9,1
1bfee94c01,1
1c08a710d1,0
1c0c510b27,1
1c0e2fda88,0
1c1070af1b,0
1c10dd4053,1
1c12a6a3b4,0
1c13411ae3,1
1c14aafed1,0
1c14f519f7,0
1c153b3767,0
1c1efb619a,0
1c21a48c9f,0
1c2223b9f1,0
1c29d90e0c,0
1c29fe1a1a,1
1c303efb3a,0
1c30a8cb69,1
1c3170f9d5,0
1c347dfae3,0
1c3825994f,1
1c39b5ebbe,0
1c3c878c0c,0
1c3d501957,0
1c417e7308,1
1c44185b1c,1
1c44ac38ba,0
1c46db66a2,1
1c4810c3d9,0
1c48227ef3,1
1c4af1985d,1
1c58067ca2,0
1c63af928f,0
1c6562a17f,1
1c65a2e187,1
1c679eed7f,1
1c68837695,1
1c6e6acbd5,0
1c7892bcb7,0
1c79bd4e3c,0
1c7c81c83f,0
1c7edff13e,1
1c83b8e55c,1
1c84430c64,0
1c876c7279,1
1c890986a4,1
1c8c7823b6,0
1c90915dd6,0
1c91cca75f,0
1c98fddfbe,1
1c9c089f66,0
1c9c8efac1,1
1ca75c1637,0
1ca8f6afdd,0
1caaae7fb9,0
1cab3ce606,1
1cac81c66d,0
1cad44fd71,1
1cb1c65680,1
1cb33797b1,1
1cb6f0c0b0,0
1cbe419400,0
1cbeaebbe6,0
1cbf1b7f3b,0
1cc3f779ec,0
1cca7c987a,0
1cca8f5b8f,0
1cd4a6b0b5,1
1cd4bdb755,1
1cd5bd33d6,1
1cdcba442c,1
1cdf11374c,0
1ce084e117,1
1ce420b756,1
1ce7a8868e,1
1ceee6a06b,0
1cef8bb8be,1
1cf0eb2d53,0
1cf31583d7,1
1cf498b4b7,1
1cf929a4e8,0
1cfab894ed,1
1cfc0ca55a,0
1cfc778cce,1
1d02000c13,0
1d02be95dc,0
1d0b8cb2f1,1
1d0c95488a,0
1d0dbfffd0,0
1d0e31f3e9,1
1d107c1e1c,1
1d1109257d,1
1d116a5c47,0
1d1589ad5f,1
1d16766bdb,1
1d1736a312,0
1d1d481ce6,0
1d1da1e23c,0
1d20252bca,1
1d22ec39d1,1
1d23172e45,0
1d2483cd74,0
1d2907a4e9,1
1d2e360fd0,0
1d2eba7438,1
1d3294ad9f,0
1d35417dc3,0
1d3902cd64,1
1d3e72f58f,0
1d4434a33d,1
1d445261ed,0
1d44825667,1
1d4d8ed5d5,1
1d556fb4f3,1
1d5d619924,0
1d5e0760b0,1
1d61a07bc2,0
1d61ab2298,1
1d625af583,0
1d637c79f5,0
1d644fa864,1
1d69b77175,0
1d6e15d200,1
1d74e86145,0
1d7536d550,0
1d793ef714,0
1d7946246f,0
1d7af58ca4,0
1d7c18ef41,0
1d8641d33b,0
1d86b08ebe,1
1d8b549df3,0
1d90704f7e,1
1d92c1e9ae,0
1d953ae7ac,0
1da378572f,1
1da5a986a8,1
1daf98fe85,0
1db0c81f84,0
1db13758c2,1
1db33d4efd,1
1db3d98259,1
1db6cc11e3,0
1db8bd2058,0
1dbad68d9a,1
1dbc0bdcd0,1
1dc4d490d7,0
1dc5efdd75,0
1dc86ac7aa,0
1dcd4bf300,1
1dcdb231d9,0
1dcf100b1d,1
1dd17ca384,0
1dd2cf8cc3,1
1dd353c68a,1
1dd897628a,0
1dd8cc4fa4,1
1ddb448547,1
1ddbcb0764,0
1ddbe80396,1
1ddf4d5021,0
1ddf6939e0,1
1ddf7a899a,1
1de10e2605,1
1de1ad4018,0
1de4d3a498,1
1de7ed01ba,1
1de81314c4,1
1dea4a6249,1
1deb06b2e8,1
1dec693308,1
1def4c3c1f,0
1df43e1ba0,1
1dfc7ea238,1
1dfdcf23e0,0
1dffd00a97,1
1dffecc478,0
1e026e3e69,1
1e076c60cb,0
1e0b2110e6,1
1e0cfcaa01,0
1e0d82655e,1
1e140a09ea,0
1e19495466,0
1e1a2ca299,1
1e1b78c696,0
1e224691a2,1
1e2ab8d964,0
1e2bb5347c,1
1e2bc3871f,0
1e31016e8a,0
1e32cce231,1
1e355490bb,1
1e423a4064,1
1e4271159e,0
1e4bc303dc,1
1e54a15c40,1
1e592fcdcc,0
1e626a5e69,0
1e67f449d1,1
1e682eb16e,1
1e6a1287f1,0
1e6a81cc06,1
1e6dbf3552,1
1e6e39fac8,0
1e77c00e2f,1
1e786cfa77,1
1e7b90cf5f,1
1e7d58ff33,0
1e82a15795,1
1e885bd2a8,0
1e8861a92e,0
1e8a4ed71b,1
1e8a9187d9,0
1e8ed03740,1
1e913f1ad0,0
1e9149c7ac,0
1e94f0b95f,0
1e94ffc4c0,0
1e95148c5d,0
1e9734e9e4,1
1e9b833df3,1
1e9eeede4a,1
1ea00f7400,1
1ea32175bd,1
1ea43a587a,0
1ea52842c5,1
1ea5d8283d,0
1ea66a4415,0
1ea7dc7ff5,1
1eaa2d3e0d,1
1eaa4503fb,0
1eaa5496be,0
1eab194f25,1
1eaf2411b1,1
1eaf4ef4de,0
1eb2fd6a80,1
1eb544022a,1
1eb69d195e,0
1eb89b054f,1
1ec1a49537,1
1ec6961e59,0
1ec7468c17,0
1eca7bbaf7,1
1ecb5975b6,0
1ecc6af0d7,0
1ecf68e399,1
1ed679b33b,1
1ed70b6873,1
1ed7e602ce,0
1ed9d85d65,0
1edba85588,1
1edf509c73,1
1ee181ef90,0
1ee6a28637,1
1ee820c7f9,0
1ef0db4401,1
1ef14e8c46,1
1ef5980d92,1
1ef83ef219,1
1efb2dd323,0
1efbdc1ef9,1
1effafd862,0
1f024fa00a,0
1f0375abb2,1
1f05cf72fe,1
1f06a74fd5,1
1f096f7b76,0
1f09fdcb43,1
1f0c9b08cf,1
1f152bb2c8,1
1f17e402ee,1
1f1d1c5bb9,1
1f238e02d7,1
1f274b2573,0
1f2cc912a4,1
1f2e4c58c4,1
1f3219ec6b,0
1f3850f056,0
1f3bbe11cf,0
1f3ccfa5c6,0
1f3d526217,1
1f41678c75,1
1f427c55d1,1
1f431f8404,1
1f4427c033,1
1f46af119b,1
1f4712770a,1
1f5365711e,1
1f59aae0e6,1
1f5f65489d,1
1f6107ca29,1
1f6510d123,1
1f65efa57c,1
1f6c08011e,1
1f6dbc941d,0
1f6f340496,1
1f7542f329,1
1f8e746335,1
1f90470c3a,1
1f90a6eb8a,1
1f9382e748,1
1f938810da,0
1f95b53f32,0
1f9fd746d4,1
1fa325c7ba,1
1fa3e96e67,0
1fa5e2f529,0
1faa7b5f89,0
1fab4bf9a7,0
1fabc8800d,0
1fb20e7421,0
1fb5e6ba5e,1
1fb8c4be47,1
1fb9b853cf,0
1fbe5bcef8,1
1fbf9e7898,1
1fca129128,1
1fcbca77d8,0
1fd7512c00,1
1fdc1b5ec7,1
1fdce3b266,1
1fdfddb42d,0
1fe4ecee15,0
1ff3d2583b,1
1ffcb5dcfb,0
1ffd2c7c90,0
1ffd697fe5,1
1ffd9583c0,1
2000b86a34,0
200131ae62,1
2010f2987b,0
20160491bf,0
20174dd570,1
2018a89e08,0
201a41b747,1
201e1a18e8,1
2020170c3d,1
20209e4906,0
2022da43fb,0
2024a11758,0
202542831a,0
202f2b8354,1
2034c6c822,0
203fe54c15,0
204143176b,1
2046de5427,1
2047256494,0
204d1ed64d,1
204e7d1b05,0
204fe70cd8,0
205080602f,0
2059ee39a8,0
205c5bb85b,1
205c81b0cf,1
206009b23a,0
20623d8c52,1
20649bd154,1
2069956157,1
206daf4488,0
207163bdf9,1
2071c44fea,0
207451f006,0
20805ddc93,0
2080c60fc7,1
2089eee986,1
208b8e1c97,1
208c819ff0,0
208dedd7d7,1
2094a9eeeb,0
2094feacf9,0
2099299c25,0
20998a3281,0
209bf2fc1f,0
209c04d24a,0
209dbae758,0
20a2a11ffa,1
20a37f8d1b,1
20a3de95ff,1
20a55634b1,1
20ad5f5645,1
20aece98a0,0
20b13e5407,0
20b21d538f,1
20b7b04cea,0
20c2bc1fa3,0
20c43fdea3,0
20c50935fd,0
20c8841e29,0
20caf3492c,1
20cd9748ea,1
20d79e6544,1
20db2dad3c,0
20db3d3208,0
20dc590baa,1
20df4dc737,0
20e20b1630,1
20ea949da1,0
20eb805eb1,1
20eec73be8,1
20eef3898a,1
20f88a471b,0
20fd8c51d9,1
2103bb91e1,1
2104b63757,0
2108fd1c2b,0
2109088896,1
2109e29db1,1
210f0e037d,0
2110937ef3,1
2111a46cf2,0
211588c785,0
211606ded6,1
211668c021,0
211e77a600,0
211fc65259,1
21201cd799,1
21202cb57d,0
21203adc63,0
2121ade260,1
2123236a0e,0
212999a8f2,0
212a25e1a0,0
212a99fbf1,1
212c81a520,1
212f4c6962,1
212fd2cb35,0
2130fc2731,1
2131604da8,1
21337bf7b7,0
2137e2bbf1,0
21383c8a21,1
2138c82e25,0
213c152200,1
2141030d26,1
214bb72a3c,1
214d9f38ab,0
214e7c5321,0
21530739a5,1
2154b0417a,0
215802ee52,1
215a2ec37d,1
215bd822fd,1
215cdc505c,0
215ce0ea92,1
2160b4abec,1
2162c5058f,0
2163e0b46c,0
2165d36f7c,1
2168b351f3,0
2171e87c1f,0
2172d287c3,0
217304e5c4,1
217b1e614f,1
217b7500be,1
217e842f5d,1
218419e89e,0
218598a550,0
21870b9d29,0
218774eaf7,1
218b0d05bc,1
218b7365d3,0
218dd1dc7d,1
218e73a548,1
218ef49d0a,1
218f253fd6,0
21913853fd,1
2191c509b0,1
2195aa5acd,1
21a1ee0340,1
21a85ec55e,0
21aba507c4,1
21b0f4c3aa,1
21b2122aba,0
21b8ef7291,0
21bcdbb9f9,0
21beb8b5a2,0
21c1652080,0
21c4b5f69b,1
21c5f95f63,1
21cbadcd15,0
21dd9b42ba,0
21e0fc22be,1
21e904112d,1
21eb89534e,1
21eb8bfc3d,1
21eba5bd46,0
21ec5bbeb9,0
21ecf503e0,0
21f06c997c,1
21f58d0def,1
21f9ba7499,0
21fb0195ae,0
21fb0484a5,0
21fb44341c,0
21fd7560b9,0
2200ca96a5,0
2200f5d5bc,1
22020f2412,1
220bd45a3a,0
220d6f7916,0
220eb40f20,1
2223b0d67d,0
2224a51c5c,0
2224d76601,1
22252a4a86,1
222e37b8e4,0
22351f6389,1
223527151e,0
2237bc0ef3,0
22396b6acf,1
223cae995f,0
224472bbfb,0
22455079e5,1
22479a0226,0
2249c98c87,0
2259113e0a,0
2259cca3c0,0
225b9719f8,1
225c879cd7,0
2261a6fb7c,0
2262e52f7e,1
226c1c2081,1
226d00d8bc,0
226e368ed7,1
226eed61ef,1
227080b05f,1
2273555361,1
227486a46e,1
22753a5b90,1
2276584daa,0
2276fa115e,1
2278569a3f,1
227a48b0d8,1
227cf92c90,1
227d2caf48,0
22837148ee,0
22838d7ebb,0
2284b95760,0
2289e03114,1
228fc52ccf,1
229119f839,0
2292d863ad,0
22932e437e,0
229af0b4d5,0
229c042d2c,1
229eac8ef8,1
229f218454,0
229ff0b338,1
22a2de00e1,0
22a6c841db,1
22aaa366df,0
22acc7c884,1
22b0611586,1
22b0b0eca3,1
22b25ff8d5,1
22b8342483,0
22ba0dd1fc,1
22bc49b1fa,1
22bc947703,0
22bf58f973,0
22c4b771a4,1
22c7a23666,0
22ca1ade01,0
22cd0eafad,0
22d403b436,1
22d406a571,0
22d79d4afb,0
22d8223783,1
22d8486a1b,1
22dd2a6b7c,1
22df14895f,0
22df5ff136,0
22e208650f,1
22e5084b1a,1
22ebd1736a,1
22f01a5b8c,0
22f21127a0,0
22f5ef011d,1
22f6efa504,0
22f7983c3c,0
22f99c7a9f,1
22f9c41a78,1
22fdee97a5,1
23033787d7,1
230394c494,1
231584de94,0
2315a7e28a,1
2318628e3a,0
2319603cbe,1
2319ca877f,0
23228d7047,0
2329d51ca7,0
232cc7557e,0
232de848ad,0
2330f291fb,0
23333d17b0,1
2334798710,0
233a5c501a,1
233dcd41ab,0
233fbf0f92,1
23451ef487,1
2346a5312c,0
234b88ff34,0
234e3a6c23,0
234f153933,0
235170dbc9,1
2355b79393,1
23562dcf31,1
235dfcd175,1
235ef6c21b,1
235f2c3463,1
23628ca4ff,1
236a378a20,0
236c04c812,0
236c75f90e,1
236cbf88d0,0
236fd9ca2e,0
2379a70191,0
237c856990,1
23804efc47,1
2389347a40,0
238a1b03a7,1
238b42ff9f,0
238d268b0a,1
23945607e9,1
23949267a1,0
2394e28bac,1
239b434c67,1
23a197e372,1
23a40e5e33,0
23a5d06885,1
23afc49452,0
23b23892e2,1
23b36c74aa,0
23b3f21987,1
23b73bc569,1
23b94184d9,1
23bbdc6e5b,1
23c0b1461b,1
23c7dbf995,0
23d28daa74,1
23d2cde9a5,0
23d9d5e796,1
23daac5859,1
23dbf850d2,1
23dc8c0ad6,0
23dd1fdbb6,1
23dfa01116,1
23e0910ac7,1
23e1ae953a,1
23e234ee2c,0
23e4f28431,0
23e5fdee5d,1
23ed1a7d47,0
23ed3b50a6,0
23fb22b59b,0
23fc00679d,1
23fddba3f3,1
23fe7fc9a8,0
23feb46b4e,0
2402b72779,1
24044c365f,1
2407584540,0
2407b4a532,1
240e8c745c,0
241037b636,0
2411331fd3,0
24115bf8fe,0
241a51afa5,0
241ace79dd,1
241c8eabba,1
241f108af0,0
2423c995cc,1
2424eeb0fc,1
2427a83f09,0
242b588904,1
243679d9db,0
2439dfae18,1
243bf5af10,1
243c7322b3,1
243e03e2af,1
243e8f4b98,0
243f4ce9fa,1
243f5406d1,1
24421ec2f7,1
2442c135cc,0
244bc9bcb6,0
244f604b7a,0
2452b29ae7,1
24578a3967,1
245a0eda15,1
24606d2aab,1
2461cf5b04,1
